Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,CLTV,nps_label,charge_per_month_ratio,refund_rate,extra_charges_rate,long_distance_share,nb_services,charge_per_service,is_autopay,household_size,has_referred,Gender_Female,Gender_Male,Under 30_No,Under 30_Yes,Senior Citizen_No,Senior Citizen_Yes,Married_No,Married_Yes,Dependents_No,Dependents_Yes,Referred a Friend_No,Referred a Friend_Yes,Offer_No Offer,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,tenure_bucket_0-12m,tenure_bucket_13-24m,tenure_bucket_25-48m,tenure_bucket_49-72m,nps_encoded
55,0,0,1,25.99,0,20.0,20.0,0.0,0,25.99,5650,Passive,10.0,0.0,0.0,1.2376190476190476,1,10.0,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,1
43,0,0,10,15.6,22,79.85,797.25,0.0,0,156.0,5739,Promoter,72.47727272727273,0.0,0.0,0.1954274976511118,5,13.308333333333332,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,2
53,2,5,3,10.13,0,19.3,54.7,0.0,0,30.39,5722,Passive,13.675,0.0,0.0,0.5456014362657091,1,9.65,0,3,1,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,1
24,0,0,50,21.72,0,20.15,989.05,0.0,0,1086.0,5249,Promoter,19.39313725490196,0.0,0.0,1.0969142972577144,1,10.075,0,1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,2
48,2,1,1,41.1,18,44.55,44.55,0.0,0,41.1,3408,Passive,22.275,0.0,0.0,0.902305159165752,3,11.1375,0,3,1,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,1
32,0,0,2,19.87,19,54.45,87.3,0.0,0,39.74,5753,Detractor,29.099999999999998,0.0,0.0,0.4500566251415629,5,9.075000000000001,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,0
27,0,0,17,47.79,0,19.65,351.55,0.0,0,812.43,4774,Promoter,19.530555555555555,0.0,0.0,2.304439086654375,1,9.825,0,1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,2
47,2,9,69,22.49,11,105.0,7297.75,0.0,0,1551.81,5436,Passive,104.25357142857143,0.0,0.0,0.21261311868470628,9,10.5,0,3,1,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,1
63,0,4,72,47.66,19,88.7,6301.7,0.0,0,3431.5199999999995,5764,Detractor,86.32465753424657,0.0,0.0,0.5444523775524774,11,7.391666666666667,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,0
28,0,0,53,28.46,0,20.25,1048.45,0.0,0,1508.38,4218,Passive,19.41574074074074,0.0,0.0,1.4373052551336414,1,10.125,0,1,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,1
51,0,6,58,37.15,7,109.1,6393.65,0.0,0,2154.7,4935,Detractor,108.36694915254236,0.0,0.0,0.33695354710578374,10,9.918181818181818,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,0
44,0,0,46,0.0,19,30.75,1489.3,0.0,0,0.0,5646,Detractor,31.68723404255319,0.0,0.0,0.0,3,7.6875,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,0
39,2,7,6,41.29,19,94.05,518.75,0.0,0,247.74,3083,Detractor,74.10714285714286,0.0,0.0,0.47665223665223666,7,11.75625,0,3,1,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,0
24,0,2,72,39.61,85,78.85,5763.15,0.0,0,2851.92,5091,Detractor,78.9472602739726,0.0,0.0,0.494768526148695,10,7.168181818181818,0,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
33,0,0,4,21.03,3,55.3,238.5,0.0,0,84.12,3684,Passive,47.7,0.0,0.0,0.35123173277661796,5,9.216666666666667,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,1
44,2,3,52,9.87,0,19.35,1031.7,0.0,0,513.24,5699,Promoter,19.466037735849056,0.0,0.0,0.4969884768083664,1,9.675,0,3,1,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,2
22,2,3,10,36.37,0,25.35,253.5,0.0,0,363.7,2299,Passive,23.045454545454547,0.0,0.0,1.4290766208251473,2,8.450000000000001,0,3,1,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,1
23,0,0,2,46.0,0,20.45,34.8,0.0,0,92.0,4196,Passive,11.6,0.0,0.0,2.569832402234637,1,10.225,0,1,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,1
29,0,7,65,48.66,0,19.35,1319.95,0.0,0,3162.9,5076,Detractor,19.999242424242425,0.0,0.0,2.394413111775616,1,9.675,0,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,0
35,0,10,51,25.45,4,78.65,3950.85,0.0,0,1297.95,5408,Promoter,75.97788461538461,0.0,0.0,0.328441109859939,9,7.865,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,2
21,0,0,12,18.52,53,74.75,827.05,0.0,0,222.24,3521,Promoter,63.61923076923077,0.0,0.0,0.26838959000060386,8,8.305555555555555,0,1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,2
38,3,1,24,4.47,0,19.9,533.5,0.0,0,107.28,4158,Passive,21.34,0.0,0.0,0.20071094480823198,1,9.95,0,4,1,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,1
27,0,1,64,40.28,52,58.35,3756.45,0.0,0,2577.92,5331,Detractor,57.79153846153846,0.0,0.0,0.6860823164646237,6,8.335714285714285,0,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
60,0,0,26,25.66,3,100.5,2599.95,0.0,0,667.16,2921,Detractor,96.29444444444444,0.0,0.0,0.256506276552798,8,11.166666666666666,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,0
57,1,3,15,37.9,0,20.05,284.3,0.0,0,568.5,3591,Passive,17.76875,0.0,0.0,1.992639327024185,1,10.025,0,2,1,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1
21,0,1,27,18.42,26,95.0,2462.55,0.0,0,497.34,4235,Passive,87.94821428571429,0.0,0.0,0.2018794016764425,7,11.875,0,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,1
30,2,0,8,5.09,51,45.45,411.75,0.0,0,40.72,4651,Passive,45.75,0.0,0.0,0.09865536038764385,3,11.3625,0,3,0,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,1
51,0,0,10,19.1,0,20.0,198.6,0.0,0,191.0,4802,Passive,18.054545454545455,0.0,0.0,0.9569138276553106,1,10.0,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,1
44,0,0,2,29.28,4,49.2,103.7,0.0,0,58.56,2342,Promoter,34.56666666666667,0.0,0.0,0.5593123209169054,4,9.84,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,2
33,0,1,51,40.34,9,83.25,4089.45,0.0,0,2057.34,5340,Detractor,78.64326923076922,0.0,0.0,0.5029617768216211,10,7.568181818181818,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,0
52,2,1,46,24.33,0,19.25,864.2,0.0,0,1119.1799999999998,5596,Promoter,18.387234042553192,0.0,0.0,1.2935506241331483,1,9.625,0,3,1,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,2
40,0,0,1,13.85,0,19.65,19.65,0.0,0,13.85,3075,Detractor,9.825,0.0,0.0,0.6707021791767555,1,9.825,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,0
38,0,0,46,41.1,26,72.8,3249.4,0.0,0,1890.6,2642,Passive,69.13617021276596,0.0,0.0,0.5816514890475017,4,14.559999999999999,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,1
62,0,4,50,34.57,13,109.65,5405.8,0.0,0,1728.5,4676,Detractor,105.99607843137255,0.0,0.0,0.3196900199748465,10,9.968181818181819,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,0
31,1,9,53,2.11,19,65.0,3363.8,0.0,0,111.83,5534,Detractor,62.2925925925926,0.0,0.0,0.03323525915359011,6,9.285714285714286,0,2,1,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,0
48,0,8,61,12.32,7,114.1,7132.15,0.0,0,751.52,5239,Passive,115.03467741935484,0.0,0.0,0.10535597877515544,10,10.372727272727273,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,1
40,0,0,5,42.52,0,20.65,93.55,0.0,0,212.6,5597,Passive,15.591666666666667,0.0,0.0,2.2485457429931253,1,10.325,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,1
33,0,0,47,36.78,25,86.95,4138.9,0.0,0,1728.66,5631,Passive,86.22708333333333,0.0,0.0,0.41756081064760026,10,7.904545454545455,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,1
30,0,0,54,37.65,30,94.75,5121.75,0.0,70,2033.1,5665,Passive,93.12272727272727,0.0,0.7310704960835509,0.39687667756576056,6,13.535714285714286,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,1
19,2,0,19,0.0,59,25.35,566.1,0.0,0,0.0,3072,Passive,28.305,0.0,0.0,0.0,3,6.3375,0,3,0,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,1
63,1,0,26,2.48,19,105.45,2715.3,0.0,0,64.48,5980,Promoter,100.56666666666668,0.0,0.0,0.023738173250377352,9,10.545,0,2,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,2
31,1,10,70,9.33,0,25.4,1782.05,0.0,0,653.1,4954,Passive,25.099295774647885,0.0,0.0,0.3662824934802726,2,8.466666666666667,0,2,1,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,1
58,0,2,17,10.11,2,102.55,1742.5,0.0,0,171.87,3803,Promoter,96.80555555555556,0.0,0.0,0.09857757384571265,9,10.254999999999999,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,2
45,1,0,1,32.95,0,24.0,24.0,0.0,0,32.95,2559,Passive,12.0,0.0,0.0,1.318,2,8.0,0,2,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,1
50,2,4,19,38.43,0,25.6,485.9,0.0,0,730.17,5038,Detractor,24.294999999999998,0.0,0.0,1.499630314232902,2,8.533333333333333,0,3,1,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,0
23,0,6,26,34.12,58,73.5,1905.7,17.03,70,887.1199999999999,3596,Promoter,70.58148148148149,0.008931662033880527,0.9395973154362416,0.46526459327634123,7,9.1875,0,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,2
46,0,10,50,38.29,16,98.25,4858.7,3.55,0,1914.5,5154,Passive,95.26862745098039,0.0007304977673518941,0.0,0.39395435932259193,8,10.916666666666666,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,1
58,0,8,68,0.0,11,54.4,3723.65,25.62,0,0.0,4897,Passive,53.96594202898551,0.006878498650879948,0.0,0.0,7,6.8,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,1
32,3,10,9,44.37,57,103.1,970.45,18.62,0,399.33,4171,Passive,97.045,0.019167224252406197,0.0,0.41106593236913885,8,11.455555555555556,0,4,1,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,1
23,2,7,51,0.0,27,34.2,1782.0,9.39,0,0.0,6404,Passive,34.26923076923077,0.005266404935501963,0.0,0.0,5,5.7,0,3,1,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,1
48,0,0,9,40.73,29,43.75,405.7,5.9,0,366.57,5644,Detractor,40.57,0.01450700762232604,0.0,0.9013277600196705,3,10.9375,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
26,0,0,22,28.42,73,100.65,2415.95,5.01,0,625.24,4094,Promoter,105.04130434782608,0.0020728604232607213,0.0,0.25868967086617434,8,11.183333333333334,0,1,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,2
41,1,5,71,26.38,18,116.05,8297.5,42.57,110,1872.98,6481,Detractor,115.24305555555556,0.005129842742664337,0.9397693293464332,0.22570103030668193,10,10.549999999999999,0,2,1,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,True,0
51,3,2,26,36.71,57,82.0,2083.1,42.43,0,954.46,3973,Passive,77.15185185185184,0.020358907921884748,0.0,0.4579722662060362,9,8.2,0,4,1,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,1
29,0,2,71,40.63,69,65.15,4681.75,4.7,0,2884.73,4384,Detractor,65.02430555555556,0.0010036837328492873,0.0,0.6160333137579413,8,7.23888888888889,0,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
28,0,0,4,43.77,41,44.8,176.2,0.0,0,175.08,5565,Passive,35.239999999999995,0.0,0.0,0.98803611738149,4,8.959999999999999,0,1,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,1
61,0,0,12,14.42,14,79.8,1001.2,21.53,0,173.04,5906,Detractor,77.01538461538462,0.021482737976451807,0.0,0.17266014767511473,5,13.299999999999999,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
23,0,8,18,18.55,59,88.85,1594.75,21.58,0,333.90000000000003,3127,Promoter,83.9342105263158,0.013523421588594703,0.0,0.20924330252232495,7,11.10625,0,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,2
42,0,0,3,1.64,8,74.95,212.4,27.6,0,4.92,3641,Promoter,53.1,0.12933458294283037,0.0,0.023055295220243674,4,14.99,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,2
44,0,0,13,45.03,0,19.3,259.65,35.28,0,585.39,2823,Passive,18.54642857142857,0.13535392288509498,0.0,2.2458852867830426,1,9.65,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,1
56,0,1,42,20.65,25,56.1,2386.85,28.83,0,867.3,5904,Passive,55.50813953488372,0.01207362271499466,0.0,0.3632137697091526,5,9.35,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,1
27,0,0,17,22.26,0,19.7,340.35,0.0,0,378.42,4222,Passive,18.908333333333335,0.0,0.0,1.108598212977882,1,9.85,0,1,0,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1
27,0,1,68,1.29,27,118.6,7990.05,38.57,0,87.72,4175,Passive,115.79782608695652,0.004826649814479949,0.0,0.010977280832931842,11,9.883333333333333,0,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,1
54,2,1,56,37.67,0,24.15,1402.25,29.41,0,2109.52,5137,Passive,24.600877192982455,0.020958489221450206,0.0,1.5033101728131124,2,8.049999999999999,0,3,1,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,1
52,3,1,38,44.32,0,20.3,749.35,10.65,0,1684.16,4686,Promoter,19.214102564102564,0.01419337642433531,0.0,2.244499233690944,1,10.15,0,4,1,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,2
53,1,1,72,36.82,10,115.5,8425.15,42.29,0,2651.04,4017,Passive,115.41301369863014,0.005018899497397982,0.0,0.3146205562445482,11,9.625,0,2,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,1
44,0,0,48,34.96,0,25.05,1171.5,16.38,0,1678.08,3642,Passive,23.908163265306122,0.013970149253731343,0.0,1.4311982942430703,2,8.35,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,1
30,2,1,35,18.29,0,19.65,708.8,0.0,0,640.15,3739,Detractor,19.688888888888886,0.0,0.0,0.9018737672583826,1,9.825,0,3,1,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,0
